1075.806382, -313.693973, 1809.508260, -0.545711, 0.594486, -0.442186, 0.391467, 1.000000, 51.000000
1084.230986, -318.115607, 1826.390298, -0.542785, 0.592447, -0.447141, 0.392993, 1.000000, 52.000000
1092.199310, -321.115006, 1844.024097, -0.538038, 0.576568, -0.463667, 0.403833, 1.000000, 53.000000
1099.506155, -323.028430, 1862.255714, -0.534147, 0.570097, -0.471030, 0.409620, 1.000000, 54.000000
1105.839493, -324.236384, 1879.961739, -0.530242, 0.565203, -0.476610, 0.414986, 1.000000, 55.000000
1110.870881, -325.571661, 1894.253476, -0.525751, 0.560230, -0.483848, 0.419046, 1.000000, 56.000000
1115.622898, -326.671392, 1908.103249, -0.521270, 0.555796, -0.490937, 0.422289, 1.000000, 57.000000
1119.968095, -327.789950, 1920.864135, -0.517874, 0.552058, -0.495831, 0.425638, 1.000000, 58.000000
1124.653798, -328.579558, 1933.702832, -0.516825, 0.547625, -0.498336, 0.429692, 1.000000, 59.000000
1128.805464, -329.901390, 1944.934098, -0.517949, 0.542505, -0.499388, 0.433594, 1.000000, 60.000000
1132.553927, -331.753613, 1953.996781, -0.519365, 0.534835, -0.500085, 0.440566, 1.000000, 61.000000
1136.133749, -334.411590, 1960.674119, -0.522567, 0.530067, -0.498885, 0.443890, 1.000000, 62.000000
1139.396340, -337.861078, 1964.081433, -0.525266, 0.526326, -0.497651, 0.446531, 1.000000, 63.000000
1142.077395, -342.691724, 1963.279224, 0.527910, -0.524534, 0.495536, -0.447988, 1.000000, 64.000000
1144.462448, -348.281013, 1959.637232, 0.533659, -0.521680, 0.490731, -0.449794, 1.000000, 65.000000
1147.179278, -354.658842, 1953.825043, 0.542624, -0.517272, 0.483652, -0.451817, 1.000000, 66.000000
1150.105475, -361.833416, 1945.648511, 0.550514, -0.514249, 0.478139, -0.451589, 1.000000, 67.000000
1153.306573, -369.887270, 1935.969424, 0.558128, -0.512445, 0.472435, -0.450295, 1.000000, 68.000000
